Timestamp,Agitation [rpm],Airflow [mL/s],DO [%],Temp [C],pH,Feed pump [ml/hr],Base Pump [mL/hr],Antifoam Pump [mL/hr],_EFT
2019-10-19 02:28:19.819433,1001.94,59.71,26.93,32.15,7.2019,0,0,0,10:31:00
2019-10-19 02:29:19.819433,995.32,60.05,26.93,32.06,7.1985,0,0,0,10:32:00
2019-10-19 02:30:19.819433,998.37,60.04,27.12,32.12,7.1983,0,0,0,10:33:00
2019-10-19 02:31:19.819433,995.17,60.24,27.05,31.96,7.2004,0,0,0,10:34:00
2019-10-19 02:32:19.819433,998.35,60.3,27.0,32.05,7.2035,0,0,0,10:35:00
2019-10-19 02:33:19.819433,1000.78,60.22,27.1,31.86,7.1983,0,0,0,10:36:00
2019-10-19 02:34:19.819433,1003.21,59.86,26.95,32.14,7.2024,0,0,0,10:37:00
2019-10-19 02:35:19.819433,1001.01,59.91,27.06,31.88,7.2001,0,0,0,10:38:00
2019-10-19 02:36:19.819433,1002.67,59.88,27.0,31.89,7.1996,0,0,0,10:39:00
2019-10-19 02:37:19.819433,1004.56,59.78,26.99,32.04,7.2031,0,0,0,10:40:00
2019-10-19 02:38:19.819433,1000.05,60.21,27.07,32.08,7.1998,0,0,0,10:41:00
2019-10-19 02:39:19.819433,1000.85,60.03,27.07,31.88,7.202,0,0,0,10:42:00
2019-10-19 02:40:19.819433,996.99,60.01,27.16,31.99,7.1994,0,0,0,10:43:00
2019-10-19 02:41:19.819433,1001.56,59.86,27.0,31.94,7.2018,0,0,0,10:44:00
2019-10-19 02:42:19.819433,1002.33,59.9,27.01,32.06,7.1997,0,0,0,10:45:00
2019-10-19 02:43:19.819433,1000.02,59.83,27.1,32.11,7.2012,0,0,0,10:46:00
2019-10-19 02:44:19.819433,1002.9,60.25,27.04,31.86,7.2031,0,0,0,10:47:00
2019-10-19 02:45:19.819433,1002.83,59.72,27.08,32.05,7.1972,0,0,0,10:48:00
2019-10-19 02:46:19.819433,997.99,59.76,26.96,31.85,7.2018,0,0,0,10:49:00
2019-10-19 02:47:19.819433,1003.19,59.85,27.02,32.01,7.2002,0,0,0,10:50:00
2019-10-19 02:48:19.819433,1004.25,60.27,27.03,32.05,7.201,0,0,0,10:51:00
2019-10-19 02:49:19.819433,1003.05,59.99,27.15,31.95,7.1975,0,0,0,10:52:00
2019-10-19 02:50:19.819433,1002.2,59.8,27.06,31.91,7.1972,0,0,0,10:53:00
2019-10-19 02:51:19.819433,995.01,60.27,27.03,31.91,7.2032,0,0,0,10:54:00
2019-10-19 02:52:19.819433,999.41,59.92,27.07,32.07,7.1999,0,0,0,10:55:00
2019-10-19 02:53:19.819433,998.72,60.2,27.06,31.91,7.2001,0,0,0,10:56:00
2019-10-19 02:54:19.819433,1002.51,59.81,27.02,32.03,7.1986,0,0,0,10:57:00
2019-10-19 02:55:19.819433,1003.45,59.79,27.08,32.0,7.2025,0,0,0,10:58:00
2019-10-19 02:56:19.819433,999.25,60.19,27.14,32.13,7.1969,0,0,0,10:59:00
2019-10-19 02:57:19.819433,995.7,59.77,27.09,31.94,7.1966,0,0,0,11:00:00
2019-10-19 02:58:19.819433,1003.07,59.88,27.18,32.15,7.2006,0,0,0,11:01:00
2019-10-19 02:59:19.819433,997.82,59.76,27.07,31.87,7.1975,0,0,0,11:02:00
2019-10-19 03:00:19.819433,1002.49,59.97,27.07,31.86,7.1997,0,0,0,11:03:00
2019-10-19 03:01:19.819433,1004.38,59.86,27.16,32.05,7.1998,0,0,0,11:04:00
2019-10-19 03:02:19.819433,995.34,60.13,27.12,31.95,7.1971,0,0,0,11:05:00
2019-10-19 03:03:19.819433,1001.01,59.78,27.17,31.93,7.2031,0,0,0,11:06:00
2019-10-19 03:04:19.819433,999.36,60.12,27.07,31.91,7.203,0,0,0,11:07:00
2019-10-19 03:05:19.819433,1000.76,60.16,26.97,32.01,7.1975,0,0,0,11:08:00
2019-10-19 03:06:19.819433,1003.87,60.03,26.98,32.01,7.1999,0,0,0,11:09:00
2019-10-19 03:07:19.819433,1003.38,59.73,26.94,31.92,7.2007,0,0,0,11:10:00
2019-10-19 03:08:19.819433,1000.62,60.12,26.93,32.02,7.1967,0,0,0,11:11:00
2019-10-19 03:09:19.819433,996.63,60.02,27.07,31.88,7.1977,0,0,0,11:12:00
2019-10-19 03:10:19.819433,1003.52,60.21,26.96,32.02,7.2,0,0,0,11:13:00
2019-10-19 03:11:19.819433,1000.91,59.97,27.01,31.89,7.1982,0,0,0,11:14:00
2019-10-19 03:12:19.819433,998.02,60.16,27.09,31.96,7.2017,0,0,0,11:15:00
2019-10-19 03:13:19.819433,1000.76,59.93,27.02,32.02,7.1999,0,0,0,11:16:00
2019-10-19 03:14:19.819433,1001.79,59.94,26.94,32.09,7.2031,0,0,0,11:17:00
2019-10-19 03:15:19.819433,997.53,60.04,27.07,32.12,7.1973,0,0,0,11:18:00
2019-10-19 03:16:19.819433,1004.75,59.89,26.99,32.15,7.2003,0,0,0,11:19:00
2019-10-19 03:17:19.819433,997.81,59.88,26.99,31.99,7.1971,0,0,0,11:20:00
2019-10-19 03:18:19.819433,999.65,60.15,27.03,32.06,7.1972,0,0,0,11:21:00
2019-10-19 03:19:19.819433,1003.48,60.14,27.19,31.99,7.1988,0,0,0,11:22:00
2019-10-19 03:20:19.819433,997.82,60.12,27.01,32.0,7.1994,0,0,0,11:23:00
2019-10-19 03:21:19.819433,997.88,59.8,27.02,31.86,7.1976,0,0,0,11:24:00
2019-10-19 03:22:19.819433,1004.1,60.29,27.02,31.84,7.197,0,0,0,11:25:00
2019-10-19 03:23:19.819433,996.11,59.85,26.97,31.93,7.2011,0,0,0,11:26:00
2019-10-19 03:24:19.819433,1004.39,59.86,27.13,32.15,7.1983,0,0,0,11:27:00
2019-10-19 03:25:19.819433,1001.28,59.84,27.19,31.99,7.2028,0,0,0,11:28:00
2019-10-19 03:26:19.819433,998.37,59.72,27.01,31.92,7.1972,0,0,0,11:29:00
2019-10-19 03:27:19.819433,1003.35,60.12,26.96,32.11,7.2021,0,0,0,11:30:00
2019-10-19 03:28:19.819433,1000.49,59.87,27.14,32.01,7.2027,0,0,0,11:31:00
2019-10-19 03:29:19.819433,999.01,60.03,27.16,32.01,7.1993,0,0,0,11:32:00
2019-10-19 03:30:19.819433,996.46,59.99,27.1,31.94,7.2001,0,0,0,11:33:00
2019-10-19 03:31:19.819433,1003.12,59.94,26.99,32.03,7.1997,0,0,0,11:34:00
2019-10-19 03:32:19.819433,999.07,59.94,27.06,31.88,7.2021,0,0,0,11:35:00
2019-10-19 03:33:19.819433,999.13,60.1,27.14,32.1,7.1996,0,0,0,11:36:00
2019-10-19 03:34:19.819433,1002.86,60.07,27.04,32.07,7.1985,0,0,0,11:37:00
2019-10-19 03:35:19.819433,997.27,60.11,27.18,32.14,7.1988,0,0,0,11:38:00
2019-10-19 03:36:19.819433,1003.31,59.76,27.08,31.86,7.1984,0,0,0,11:39:00
2019-10-19 03:37:19.819433,998.76,60.2,27.0,32.13,7.2006,0,0,0,11:40:00
2019-10-19 03:38:19.819433,998.46,59.79,27.1,32.06,7.2009,0,0,0,11:41:00
2019-10-19 03:39:19.819433,1001.59,59.98,27.08,31.89,7.1988,0,0,0,11:42:00
2019-10-19 03:40:19.819433,1002.18,59.98,27.08,32.0,7.2034,0,0,0,11:43:00
2019-10-19 03:41:19.819433,1004.23,60.16,27.05,32.11,7.2021,0,0,0,11:44:00
2019-10-19 03:42:19.819433,999.48,59.78,27.19,31.89,7.202,0,0,0,11:45:00
2019-10-19 03:43:19.819433,1001.95,60.03,27.04,31.93,7.1967,0,0,0,11:46:00
2019-10-19 03:44:19.819433,998.43,59.94,27.02,31.88,7.197,0,0,0,11:47:00
2019-10-19 03:45:19.819433,1000.62,60.01,27.03,32.12,7.1967,0,0,0,11:48:00
2019-10-19 03:46:19.819433,997.24,59.76,27.08,32.1,7.1976,0,0,0,11:49:00
2019-10-19 03:47:19.819433,996.47,59.94,27.16,32.0,7.2013,0,0,0,11:50:00
2019-10-19 03:48:19.819433,997.66,60.18,27.05,32.05,7.2018,0,0,0,11:51:00
2019-10-19 03:49:19.819433,1004.37,59.74,27.08,32.0,7.2016,0,0,0,11:52:00
2019-10-19 03:50:19.819433,1001.53,60.29,27.13,32.12,7.1996,0,0,0,11:53:00
2019-10-19 03:51:19.819433,996.32,60.05,27.04,32.15,7.1984,0,0,0,11:54:00
2019-10-19 03:52:19.819433,1003.26,60.19,27.15,31.84,7.1975,0,0,0,11:55:00
2019-10-19 03:53:19.819433,996.27,59.77,27.05,31.99,7.2014,0,0,0,11:56:00
2019-10-19 03:54:19.819433,995.67,59.78,27.07,31.94,7.1984,0,0,0,11:57:00
2019-10-19 03:55:19.819433,995.35,59.76,27.12,31.86,7.2023,0,0,0,11:58:00
2019-10-19 03:56:19.819433,998.78,59.88,27.08,32.09,7.1965,0,0,0,11:59:00
2019-10-19 03:57:19.819433,996.1,60.1,26.95,32.13,7.1997,0,0,0,12:00:00
2019-10-19 03:58:19.819433,1001.72,60.05,26.99,31.88,7.2016,0,0,0,12:01:00
2019-10-19 03:59:19.819433,995.54,59.74,27.0,32.06,7.1999,0,0,0,12:02:00
2019-10-19 04:00:19.819433,999.76,60.02,27.15,31.91,7.2001,0,0,0,12:03:00
2019-10-19 04:01:19.819433,997.54,60.22,26.94,31.86,7.2008,0,0,0,12:04:00
2019-10-19 04:02:19.819433,1003.22,59.78,26.95,31.98,7.1998,0,0,0,12:05:00
2019-10-19 04:03:19.819433,1001.67,60.3,27.11,31.85,7.2032,0,0,0,12:06:00
2019-10-19 04:04:19.819433,1002.02,60.0,27.05,32.14,7.1996,0,0,0,12:07:00
2019-10-19 04:05:19.819433,995.67,59.82,26.93,31.96,7.1968,0,0,0,12:08:00
2019-10-19 04:06:19.819433,995.59,60.23,27.12,31.86,7.2028,0,0,0,12:09:00
2019-10-19 04:07:19.819433,998.34,59.74,26.94,31.92,7.2024,0,0,0,12:10:00
2019-10-19 04:08:19.819433,1000.9,59.98,26.96,31.96,7.1976,0,0,0,12:11:00
2019-10-19 04:09:19.819433,995.72,59.86,26.95,31.95,7.2017,0,0,0,12:12:00
2019-10-19 04:10:19.819433,999.96,60.14,26.94,31.94,7.1965,0,0,0,12:13:00
2019-10-19 04:11:19.819433,1000.64,60.0,27.02,31.98,7.1974,0,0,0,12:14:00
2019-10-19 04:12:19.819433,1004.31,59.97,27.09,31.97,7.202,0,0,0,12:15:00
2019-10-19 04:13:19.819433,1003.19,60.23,27.19,31.95,7.1969,0,0,0,12:16:00
2019-10-19 04:14:19.819433,1002.62,59.7,27.03,31.86,7.2029,0,0,0,12:17:00
2019-10-19 04:15:19.819433,998.6,59.81,27.09,32.07,7.1981,0,0,0,12:18:00
2019-10-19 04:16:19.819433,1001.24,60.22,27.1,31.87,7.1997,0,0,0,12:19:00
2019-10-19 04:17:19.819433,997.04,60.08,27.01,31.96,7.1964,0,0,0,12:20:00
2019-10-19 04:18:19.819433,1003.98,59.9,27.18,31.93,7.1974,0,0,0,12:21:00
2019-10-19 04:19:19.819433,995.82,59.87,27.0,32.1,7.2032,0,0,0,12:22:00
2019-10-19 04:20:19.819433,1004.97,59.95,27.12,31.9,7.1989,0,0,0,12:23:00
2019-10-19 04:21:19.819433,999.62,60.2,26.96,31.86,7.1972,0,0,0,12:24:00
2019-10-19 04:22:19.819433,998.68,60.06,27.14,31.98,7.1982,0,0,0,12:25:00
2019-10-19 04:23:19.819433,997.42,59.82,26.92,32.15,7.2006,0,0,0,12:26:00
2019-10-19 04:24:19.819433,1004.97,59.89,27.19,31.99,7.1973,0,0,0,12:27:00
2019-10-19 04:25:19.819433,1003.95,60.18,27.15,32.12,7.199,0,0,0,12:28:00
2019-10-19 04:26:19.819433,1004.23,60.11,27.1,31.91,7.2034,0,0,0,12:29:00
2019-10-19 04:27:19.819433,999.71,59.98,27.03,32.15,7.2033,0,0,0,12:30:00
2019-10-19 04:28:19.819433,1000.14,60.0,27.13,31.92,7.1971,0,0,0,12:31:00
2019-10-19 04:29:19.819433,1000.09,60.03,26.93,32.01,7.2013,0,0,0,12:32:00
2019-10-19 04:30:19.819433,997.79,60.11,27.0,32.15,7.2033,0,0,0,12:33:00
2019-10-19 04:31:19.819433,1001.47,59.75,27.14,31.88,7.2018,0,0,0,12:34:00
2019-10-19 04:32:19.819433,995.65,59.93,27.06,31.9,7.197,0,0,0,12:35:00
2019-10-19 04:33:19.819433,999.27,59.71,26.95,32.09,7.2002,0,0,0,12:36:00
2019-10-19 04:34:19.819433,1001.78,59.76,27.0,31.95,7.1993,0,0,0,12:37:00
2019-10-19 04:35:19.819433,996.21,60.21,27.07,31.97,7.2029,0,0,0,12:38:00
2019-10-19 04:36:19.819433,1003.24,60.25,26.96,32.15,7.1964,0,0,0,12:39:00
2019-10-19 04:37:19.819433,1000.28,60.05,27.0,31.95,7.2027,0,0,0,12:40:00
2019-10-19 04:38:19.819433,996.73,59.94,26.98,31.96,7.199,0,0,0,12:41:00
2019-10-19 04:39:19.819433,1004.8,60.18,27.16,31.98,7.202,0,0,0,12:42:00
2019-10-19 04:40:19.819433,995.25,59.94,27.18,31.88,7.2012,0,0,0,12:43:00
2019-10-19 04:41:19.819433,1003.02,60.21,26.99,31.96,7.1974,0,0,0,12:44:00
2019-10-19 04:42:19.819433,1002.41,59.88,26.93,32.03,7.2027,0,0,0,12:45:00
2019-10-19 04:43:19.819433,1003.57,59.88,27.14,31.88,7.1966,0,0,0,12:46:00
2019-10-19 04:44:19.819433,1004.26,60.26,27.0,32.01,7.2021,0,0,0,12:47:00
2019-10-19 04:45:19.819433,1004.84,59.94,26.94,31.89,7.2026,0,0,0,12:48:00
2019-10-19 04:46:19.819433,1004.46,59.77,27.11,31.94,7.2013,0,0,0,12:49:00
2019-10-19 04:47:19.819433,997.01,60.15,26.94,32.09,7.1967,0,0,0,12:50:00
2019-10-19 04:48:19.819433,997.05,60.02,27.05,32.1,7.2026,0,0,0,12:51:00
2019-10-19 04:49:19.819433,999.14,60.15,26.96,32.05,7.2016,0,0,0,12:52:00
2019-10-19 04:50:19.819433,1001.45,60.12,26.97,31.95,7.2018,0,0,0,12:53:00
2019-10-19 04:51:19.819433,1003.77,60.26,26.96,31.91,7.1983,0,0,0,12:54:00
2019-10-19 04:52:19.819433,996.46,60.07,27.06,32.01,7.2029,0,0,0,12:55:00
2019-10-19 04:53:19.819433,1002.14,60.01,27.05,32.04,7.1973,0,0,0,12:56:00
2019-10-19 04:54:19.819433,1002.68,59.95,26.96,32.05,7.1979,0,0,0,12:57:00
2019-10-19 04:55:19.819433,995.83,60.27,27.07,31.93,7.1987,0,0,0,12:58:00
2019-10-19 04:56:19.819433,997.4,59.74,27.12,31.93,7.2018,0,0,0,12:59:00
2019-10-19 04:57:19.819433,995.01,60.27,27.03,32.03,7.1976,0,0,0,13:00:00
2019-10-19 04:58:19.819433,1001.8,60.13,27.12,32.08,7.2016,0,0,0,13:01:00
2019-10-19 04:59:19.819433,1003.25,59.9,27.04,31.92,7.2009,0,0,0,13:02:00
2019-10-19 05:00:19.819433,995.77,60.16,27.15,31.93,7.1974,0,0,0,13:03:00
2019-10-19 05:01:19.819433,998.0,60.06,26.96,32.07,7.2035,0,0,0,13:04:00
2019-10-19 05:02:19.819433,999.05,60.19,26.98,31.89,7.2019,0,0,0,13:05:00
2019-10-19 05:03:19.819433,1001.15,59.8,27.14,31.89,7.2029,0,0,0,13:06:00
2019-10-19 05:04:19.819433,998.88,59.86,27.08,32.07,7.2021,0,0,0,13:07:00
2019-10-19 05:05:19.819433,998.38,59.77,27.14,31.93,7.1984,0,0,0,13:08:00
2019-10-19 05:06:19.819433,999.38,59.83,26.98,32.15,7.2035,0,0,0,13:09:00
2019-10-19 05:07:19.819433,1002.42,59.98,27.18,32.02,7.1971,0,0,0,13:10:00
2019-10-19 05:08:19.819433,1003.37,60.1,26.95,32.09,7.1975,0,0,0,13:11:00
2019-10-19 05:09:19.819433,998.47,60.14,26.93,32.14,7.1986,0,0,0,13:12:00
2019-10-19 05:10:19.819433,997.45,59.71,27.01,32.07,7.2009,0,0,0,13:13:00
2019-10-19 05:11:19.819433,996.83,59.79,27.05,31.89,7.202,0,0,0,13:14:00
2019-10-19 05:12:19.819433,999.21,60.23,27.14,31.87,7.1966,0,0,0,13:15:00
2019-10-19 05:13:19.819433,1003.87,60.07,27.02,31.85,7.2018,0,0,0,13:16:00
2019-10-19 05:14:19.819433,999.77,60.08,27.03,32.15,7.2027,0,0,0,13:17:00
2019-10-19 05:15:19.819433,996.2,59.97,27.07,31.91,7.1998,0,0,0,13:18:00
2019-10-19 05:16:19.819433,999.45,59.98,27.06,31.97,7.1971,0,0,0,13:19:00
2019-10-19 05:17:19.819433,997.1,60.2,26.99,32.04,7.1966,0,0,0,13:20:00
2019-10-19 05:18:19.819433,1001.41,60.0,27.01,31.92,7.2001,0,0,0,13:21:00
2019-10-19 05:19:19.819433,1001.66,59.86,27.14,32.04,7.2031,0,0,0,13:22:00
2019-10-19 05:20:19.819433,1001.8,60.14,27.11,31.9,7.2025,0,0,0,13:23:00
2019-10-19 05:21:19.819433,997.11,59.98,26.93,31.87,7.1973,0,0,0,13:24:00
2019-10-19 05:22:19.819433,1001.25,59.91,27.16,31.95,7.2032,0,0,0,13:25:00
2019-10-19 05:23:19.819433,999.02,59.8,27.01,31.87,7.2009,0,0,0,13:26:00
2019-10-19 05:24:19.819433,995.33,60.0,27.07,31.85,7.1967,0,0,0,13:27:00
2019-10-19 05:25:19.819433,1002.76,60.18,27.01,32.01,7.202,0,0,0,13:28:00
2019-10-19 05:26:19.819433,1001.96,59.92,27.09,31.9,7.2034,0,0,0,13:29:00
2019-10-19 05:27:19.819433,1004.94,60.1,27.19,32.13,7.1992,0,0,0,13:30:00
2019-10-19 05:28:19.819433,999.23,59.82,26.93,32.16,7.2002,0,0,0,13:31:00
2019-10-19 05:29:19.819433,998.0,59.83,27.12,31.98,7.2027,0,0,0,13:32:00
2019-10-19 05:30:19.819433,1001.24,60.08,27.01,31.88,7.1981,0,0,0,13:33:00
2019-10-19 05:31:19.819433,997.88,59.73,26.99,31.94,7.1969,0,0,0,13:34:00
2019-10-19 05:32:19.819433,1004.04,60.2,27.02,32.07,7.2021,0,0,0,13:35:00
2019-10-19 05:33:19.819433,1003.11,59.83,26.98,32.13,7.2026,0,0,0,13:36:00
2019-10-19 05:34:19.819433,998.79,60.06,27.05,31.98,7.1968,0,0,0,13:37:00
2019-10-19 05:35:19.819433,999.5,59.92,26.97,31.9,7.1969,0,0,0,13:38:00
2019-10-19 05:36:19.819433,998.64,60.07,26.96,31.88,7.2017,0,0,0,13:39:00
2019-10-19 05:37:19.819433,999.55,60.23,27.08,31.98,7.1984,0,0,0,13:40:00
2019-10-19 05:38:19.819433,1004.82,59.99,26.96,31.89,7.1982,0,0,0,13:41:00
2019-10-19 05:39:19.819433,1002.12,60.26,27.07,32.09,7.2028,0,0,0,13:42:00
2019-10-19 05:40:19.819433,997.38,60.13,27.16,31.89,7.1979,0,0,0,13:43:00
2019-10-19 05:41:19.819433,1004.62,59.7,27.12,31.96,7.1996,0,0,0,13:44:00
2019-10-19 05:42:19.819433,1004.38,60.25,26.95,32.1,7.201,0,0,0,13:45:00
2019-10-19 05:43:19.819433,995.24,59.84,27.12,32.07,7.2031,0,0,0,13:46:00
2019-10-19 05:44:19.819433,995.29,60.04,27.0,31.85,7.2004,0,0,0,13:47:00
2019-10-19 05:45:19.819433,998.58,59.9,26.94,31.94,7.2004,0,0,0,13:48:00
2019-10-19 05:46:19.819433,1003.85,59.88,26.92,32.04,7.1992,0,0,0,13:49:00
2019-10-19 05:47:19.819433,1004.55,60.15,26.99,31.88,7.2028,0,0,0,13:50:00
2019-10-19 05:48:19.819433,1002.85,60.15,27.04,32.09,7.1967,0,0,0,13:51:00
2019-10-19 05:49:19.819433,1001.14,59.73,27.09,32.13,7.203,0,0,0,13:52:00
2019-10-19 05:50:19.819433,1004.29,59.74,27.16,32.11,7.1964,0,0,0,13:53:00
2019-10-19 05:51:19.819433,1004.39,60.08,27.0,32.02,7.2001,0,0,0,13:54:00
2019-10-19 05:52:19.819433,1002.77,59.94,27.17,31.95,7.1971,0,0,0,13:55:00
2019-10-19 05:53:19.819433,995.56,59.96,26.97,31.93,7.1966,0,0,0,13:56:00
2019-10-19 05:54:19.819433,1000.56,60.11,27.05,32.1,7.2025,0,0,0,13:57:00
2019-10-19 05:55:19.819433,997.03,60.25,26.94,31.98,7.2018,0,0,0,13:58:00
2019-10-19 05:56:19.819433,1004.07,60.1,27.14,31.9,7.1993,0,0,0,13:59:00
2019-10-19 05:57:19.819433,995.9,59.74,27.04,31.94,7.1985,0,0,0,14:00:00
2019-10-19 05:58:19.819433,1000.48,60.01,27.07,31.88,7.1966,0,0,0,14:01:00
2019-10-19 05:59:19.819433,999.66,59.92,27.17,31.96,7.2003,0,0,0,14:02:00
2019-10-19 06:00:19.819433,1002.22,59.71,27.15,31.86,7.1977,0,0,0,14:03:00
2019-10-19 06:01:19.819433,1003.23,59.7,26.96,31.93,7.1993,0,0,0,14:04:00
2019-10-19 06:02:19.819433,1004.11,60.1,26.95,32.05,7.2017,0,0,0,14:05:00
2019-10-19 06:03:19.819433,1003.53,60.11,27.06,32.07,7.2015,0,0,0,14:06:00
2019-10-19 06:04:19.819433,995.41,60.23,26.99,32.03,7.1978,0,0,0,14:07:00
2019-10-19 06:05:19.819433,1001.03,60.26,26.97,31.96,7.1983,0,0,0,14:08:00
2019-10-19 06:06:19.819433,998.07,60.06,27.19,32.02,7.2028,0,0,0,14:09:00
2019-10-19 06:07:19.819433,995.29,59.82,26.97,32.14,7.1996,0,0,0,14:10:00
2019-10-19 06:08:19.819433,995.29,60.06,27.12,31.96,7.2018,0,0,0,14:11:00
2019-10-19 06:09:19.819433,999.49,59.87,27.15,32.03,7.1999,0,0,0,14:12:00
2019-10-19 06:10:19.819433,1000.62,60.26,26.93,31.86,7.1964,0,0,0,14:13:00
2019-10-19 06:11:19.819433,1003.56,59.71,27.16,32.12,7.2019,0,0,0,14:14:00
2019-10-19 06:12:19.819433,1002.81,59.72,26.95,31.94,7.2005,0,0,0,14:15:00
2019-10-19 06:13:19.819433,1001.54,59.92,27.0,32.14,7.1966,0,0,0,14:16:00
2019-10-19 06:14:19.819433,1003.32,60.0,26.93,31.84,7.1967,0,0,0,14:17:00
2019-10-19 06:15:19.819433,998.23,59.88,27.1,31.94,7.2011,0,0,0,14:18:00
2019-10-19 06:16:19.819433,1004.81,59.84,27.08,31.86,7.1974,0,0,0,14:19:00
2019-10-19 06:17:19.819433,1004.14,59.82,27.1,32.13,7.2005,0,0,0,14:20:00
2019-10-19 06:18:19.819433,1003.92,59.71,27.09,31.89,7.2006,0,0,0,14:21:00
2019-10-19 06:19:19.819433,1002.74,60.14,26.95,32.13,7.1998,0,0,0,14:22:00
2019-10-19 06:20:19.819433,1000.18,59.85,26.95,32.03,7.2022,0,0,0,14:23:00
2019-10-19 06:21:19.819433,1002.11,59.98,26.95,32.05,7.2031,0,0,0,14:24:00
2019-10-19 06:22:19.819433,1002.49,60.19,27.05,31.96,7.1967,0,0,0,14:25:00
2019-10-19 06:23:19.819433,998.4,59.79,27.01,32.14,7.1998,0,0,0,14:26:00
2019-10-19 06:24:19.819433,997.28,60.25,27.15,32.11,7.1995,0,0,0,14:27:00
2019-10-19 06:25:19.819433,998.79,60.14,27.11,31.9,7.2007,0,0,0,14:28:00
2019-10-19 06:26:19.819433,1003.34,59.84,27.14,32.0,7.1977,0,0,0,14:29:00
2019-10-19 06:27:19.819433,998.26,60.2,27.02,31.99,7.2023,0,0,0,14:30:00
2019-10-19 06:28:19.819433,996.33,59.9,27.0,32.04,7.1997,0,0,0,14:31:00
2019-10-19 06:29:19.819433,997.99,59.75,27.15,31.88,7.1996,0,0,0,14:32:00
2019-10-19 06:30:19.819433,999.39,59.75,27.0,31.89,7.2031,0,0,0,14:33:00
2019-10-19 06:31:19.819433,999.95,60.02,26.96,32.08,7.2025,0,0,0,14:34:00
2019-10-19 06:32:19.819433,995.84,60.07,26.95,32.04,7.2022,0,0,0,14:35:00
2019-10-19 06:33:19.819433,1001.88,60.25,26.99,32.11,7.1974,0,0,0,14:36:00
2019-10-19 06:34:19.819433,998.13,60.22,27.16,31.97,7.1984,0,0,0,14:37:00
2019-10-19 06:35:19.819433,1003.16,60.15,26.96,32.05,7.2024,0,0,0,14:38:00
2019-10-19 06:36:19.819433,998.08,59.88,26.93,32.11,7.2018,0,0,0,14:39:00
2019-10-19 06:37:19.819433,1002.79,60.22,26.95,31.85,7.1997,0,0,0,14:40:00
2019-10-19 06:38:19.819433,1004.93,60.3,27.18,32.1,7.1984,0,0,0,14:41:00
2019-10-19 06:39:19.819433,1003.3,60.05,27.04,32.02,7.1986,0,0,0,14:42:00
2019-10-19 06:40:19.819433,1002.08,60.28,27.14,31.93,7.1985,0,0,0,14:43:00
2019-10-19 06:41:19.819433,1004.11,59.86,27.0,32.12,7.202,0,0,0,14:44:00
2019-10-19 06:42:19.819433,1003.6,59.98,27.19,31.89,7.202,0,0,0,14:45:00
2019-10-19 06:43:19.819433,1001.29,59.75,26.98,32.16,7.1982,0,0,0,14:46:00
2019-10-19 06:44:19.819433,1002.8,59.92,27.01,32.07,7.1997,0,0,0,14:47:00
2019-10-19 06:45:19.819433,1003.97,60.26,27.13,31.93,7.2002,0,0,0,14:48:00
2019-10-19 06:46:19.819433,1000.83,60.03,27.13,31.96,7.2006,0,0,0,14:49:00
2019-10-19 06:47:19.819433,998.55,60.21,27.02,32.02,7.1971,0,0,0,14:50:00
2019-10-19 06:48:19.819433,1003.8,59.73,27.14,31.95,7.1967,0,0,0,14:51:00
2019-10-19 06:49:19.819433,1003.57,59.88,26.96,31.85,7.1992,0,0,0,14:52:00
2019-10-19 06:50:19.819433,1004.97,60.05,27.0,32.07,7.2026,0,0,0,14:53:00
2019-10-19 06:51:19.819433,997.15,59.75,27.13,32.07,7.1969,0,0,0,14:54:00
2019-10-19 06:52:19.819433,997.9,59.83,27.02,32.1,7.2006,0,0,0,14:55:00
2019-10-19 06:53:19.819433,996.17,59.93,26.95,31.93,7.1992,0,0,0,14:56:00
2019-10-19 06:54:19.819433,1002.18,59.76,27.02,32.07,7.1985,0,0,0,14:57:00
2019-10-19 06:55:19.819433,997.31,60.23,26.92,32.05,7.1986,0,0,0,14:58:00
2019-10-19 06:56:19.819433,998.92,60.3,27.11,32.13,7.1976,0,0,0,14:59:00
2019-10-19 06:57:19.819433,1492.87,60.25,27.24,31.88,7.2002,0,0,5,15:00:00
2019-10-19 06:58:19.819433,1503.59,60.02,27.65,31.98,7.2074,0,0,5,15:01:00
2019-10-19 06:59:19.819433,1494.53,59.94,27.97,31.88,7.2054,0,0,5,15:02:00
2019-10-19 07:00:19.819433,1505.12,60.22,28.25,32.1,7.2045,0,0,5,15:03:00
2019-10-19 07:01:19.819433,1500.58,59.93,28.5,31.85,7.2107,0,0,5,15:04:00
2019-10-19 07:02:19.819433,1498.54,60.26,28.82,32.0,7.2122,0,0,5,15:05:00
2019-10-19 07:03:19.819433,1496.8,59.82,29.18,31.89,7.2134,0,0,5,15:06:00
2019-10-19 07:04:19.819433,1507.36,59.86,29.43,32.05,7.2165,0,0,5,15:07:00
2019-10-19 07:05:19.819433,1496.06,60.15,29.69,32.15,7.2156,0,0,5,15:08:00
2019-10-19 07:06:19.819433,1505.4,59.87,30.16,31.91,7.2204,0,0,5,15:09:00
2019-10-19 07:07:19.819433,1493.49,59.82,30.06,31.97,7.2171,40,0,0,15:10:00
2019-10-19 07:08:19.819433,1497.99,60.26,30.03,31.91,7.2201,40,0,0,15:11:00
