Timestamp,Agitation [rpm],Airflow [mL/s],DO [%],Temp [C],pH,Feed pump [ml/hr],Base Pump [mL/hr],Antifoam Pump [mL/hr],_EFT
2019-10-19 02:58:19.820198,999.89,60.12,27.14,31.93,7.2016,0,0,0,11:01:00
2019-10-19 02:59:19.820198,1000.49,60.21,27.03,31.95,7.2029,0,0,0,11:02:00
2019-10-19 03:00:19.820198,998.56,60.02,27.12,32.04,7.1987,0,0,0,11:03:00
2019-10-19 03:01:19.820198,998.43,59.87,27.04,32.06,7.1976,0,0,0,11:04:00
2019-10-19 03:02:19.820198,1002.43,60.16,26.98,31.87,7.2001,0,0,0,11:05:00
2019-10-19 03:03:19.820198,995.92,60.07,27.01,32.0,7.2031,0,0,0,11:06:00
2019-10-19 03:04:19.820198,996.77,60.07,27.16,32.07,7.1974,0,0,0,11:07:00
2019-10-19 03:05:19.820198,998.1,59.96,27.07,32.05,7.2016,0,0,0,11:08:00
2019-10-19 03:06:19.820198,1004.72,60.12,27.13,32.09,7.1964,0,0,0,11:09:00
2019-10-19 03:07:19.820198,995.56,60.29,27.02,31.99,7.1991,0,0,0,11:10:00
2019-10-19 03:08:19.820198,1003.9,60.15,27.12,32.15,7.2009,0,0,0,11:11:00
2019-10-19 03:09:19.820198,997.72,59.83,27.04,31.84,7.1993,0,0,0,11:12:00
2019-10-19 03:10:19.820198,999.69,60.03,27.15,32.08,7.1978,0,0,0,11:13:00
2019-10-19 03:11:19.820198,1003.83,59.98,27.0,31.84,7.2023,0,0,0,11:14:00
2019-10-19 03:12:19.820198,1004.63,60.07,27.12,32.06,7.1968,0,0,0,11:15:00
2019-10-19 03:13:19.820198,1000.67,59.98,27.17,32.02,7.2034,0,0,0,11:16:00
2019-10-19 03:14:19.820198,996.68,60.05,27.02,31.87,7.1976,0,0,0,11:17:00
2019-10-19 03:15:19.820198,1000.02,59.91,26.94,32.06,7.1979,0,0,0,11:18:00
2019-10-19 03:16:19.820198,995.61,60.06,27.02,31.99,7.2019,0,0,0,11:19:00
2019-10-19 03:17:19.820198,1002.75,59.76,26.94,32.04,7.2033,0,0,0,11:20:00
2019-10-19 03:18:19.820198,1000.92,59.86,26.96,32.15,7.1992,0,0,0,11:21:00
2019-10-19 03:19:19.820198,1002.76,59.71,27.07,31.85,7.1989,0,0,0,11:22:00
2019-10-19 03:20:19.820198,1004.64,59.98,27.06,31.98,7.1985,0,0,0,11:23:00
2019-10-19 03:21:19.820198,995.79,60.19,27.18,32.04,7.2002,0,0,0,11:24:00
2019-10-19 03:22:19.820198,1001.13,59.71,27.03,31.88,7.1992,0,0,0,11:25:00
2019-10-19 03:23:19.820198,997.2,59.77,27.09,32.13,7.2006,0,0,0,11:26:00
2019-10-19 03:24:19.820198,997.01,60.14,26.99,31.93,7.1985,0,0,0,11:27:00
2019-10-19 03:25:19.820198,995.08,59.97,26.95,31.86,7.198,0,0,0,11:28:00
2019-10-19 03:26:19.820198,1002.07,59.8,26.99,31.89,7.199,0,0,0,11:29:00
2019-10-19 03:27:19.820198,999.46,60.25,27.17,31.85,7.2007,0,0,0,11:30:00
2019-10-19 03:28:19.820198,998.62,60.18,27.02,32.12,7.2009,0,0,0,11:31:00
2019-10-19 03:29:19.820198,997.77,59.79,27.12,31.88,7.2006,0,0,0,11:32:00
2019-10-19 03:30:19.820198,1003.58,60.17,27.1,31.88,7.2004,0,0,0,11:33:00
2019-10-19 03:31:19.820198,998.8,60.21,27.04,31.97,7.1973,0,0,0,11:34:00
2019-10-19 03:32:19.820198,1004.87,60.18,27.04,31.86,7.1988,0,0,0,11:35:00
2019-10-19 03:33:19.820198,999.85,59.93,26.93,31.93,7.1986,0,0,0,11:36:00
2019-10-19 03:34:19.820198,1000.73,59.85,27.05,31.99,7.2022,0,0,0,11:37:00
2019-10-19 03:35:19.820198,1000.11,59.9,27.01,32.03,7.2004,0,0,0,11:38:00
2019-10-19 03:36:19.820198,1004.25,60.1,27.01,32.03,7.1999,0,0,0,11:39:00
2019-10-19 03:37:19.820198,1004.35,60.11,26.94,32.12,7.2009,0,0,0,11:40:00
2019-10-19 03:38:19.820198,995.55,60.0,26.99,31.91,7.1965,0,0,0,11:41:00
2019-10-19 03:39:19.820198,1001.47,60.09,27.14,32.01,7.1998,0,0,0,11:42:00
2019-10-19 03:40:19.820198,1004.15,60.25,26.95,31.99,7.1979,0,0,0,11:43:00
2019-10-19 03:41:19.820198,1002.21,59.9,27.12,32.03,7.1986,0,0,0,11:44:00
2019-10-19 03:42:19.820198,1003.0,59.96,27.1,31.87,7.1999,0,0,0,11:45:00
2019-10-19 03:43:19.820198,1002.38,60.11,27.05,32.12,7.1971,0,0,0,11:46:00
2019-10-19 03:44:19.820198,998.95,60.07,26.93,32.12,7.2009,0,0,0,11:47:00
2019-10-19 03:45:19.820198,1002.6,60.07,26.98,32.07,7.1977,0,0,0,11:48:00
2019-10-19 03:46:19.820198,1001.1,60.06,27.1,31.89,7.2,0,0,0,11:49:00
2019-10-19 03:47:19.820198,1004.88,60.16,27.08,32.13,7.2033,0,0,0,11:50:00
2019-10-19 03:48:19.820198,1003.44,59.79,26.95,32.14,7.2025,0,0,0,11:51:00
2019-10-19 03:49:19.820198,1002.8,60.05,27.02,31.97,7.2014,0,0,0,11:52:00
2019-10-19 03:50:19.820198,1003.34,59.77,27.02,32.01,7.2034,0,0,0,11:53:00
2019-10-19 03:51:19.820198,997.14,59.78,27.08,32.14,7.2025,0,0,0,11:54:00
2019-10-19 03:52:19.820198,995.96,60.09,27.16,32.14,7.1967,0,0,0,11:55:00
2019-10-19 03:53:19.820198,1004.94,60.17,27.0,32.09,7.1965,0,0,0,11:56:00
2019-10-19 03:54:19.820198,1000.02,60.1,27.16,31.96,7.201,0,0,0,11:57:00
2019-10-19 03:55:19.820198,1004.12,59.71,26.94,31.85,7.2,0,0,0,11:58:00
2019-10-19 03:56:19.820198,1001.34,60.2,27.15,31.98,7.1983,0,0,0,11:59:00
2019-10-19 03:57:19.820198,999.85,60.22,27.15,31.96,7.1992,0,0,0,12:00:00
2019-10-19 03:58:19.820198,995.31,60.25,26.92,31.88,7.1975,0,0,0,12:01:00
2019-10-19 03:59:19.820198,1004.34,60.23,27.08,31.91,7.2027,0,0,0,12:02:00
2019-10-19 04:00:19.820198,1003.25,59.96,27.1,31.92,7.1981,0,0,0,12:03:00
2019-10-19 04:01:19.820198,1003.89,60.07,27.12,32.14,7.1996,0,0,0,12:04:00
2019-10-19 04:02:19.820198,1000.15,60.11,27.09,31.87,7.1995,0,0,0,12:05:00
2019-10-19 04:03:19.820198,1003.26,59.96,27.17,32.14,7.1992,0,0,0,12:06:00
2019-10-19 04:04:19.820198,999.48,60.13,27.04,31.88,7.198,0,0,0,12:07:00
2019-10-19 04:05:19.820198,1002.24,59.93,26.94,31.98,7.1987,0,0,0,12:08:00
2019-10-19 04:06:19.820198,999.9,60.09,27.13,31.92,7.1976,0,0,0,12:09:00
2019-10-19 04:07:19.820198,995.93,59.87,26.95,31.94,7.2029,0,0,0,12:10:00
2019-10-19 04:08:19.820198,997.41,59.99,27.05,31.99,7.1974,0,0,0,12:11:00
2019-10-19 04:09:19.820198,997.72,60.04,27.17,32.08,7.197,0,0,0,12:12:00
2019-10-19 04:10:19.820198,1003.83,60.25,27.1,32.08,7.202,0,0,0,12:13:00
2019-10-19 04:11:19.820198,996.89,60.27,26.96,31.89,7.1998,0,0,0,12:14:00
2019-10-19 04:12:19.820198,1001.73,59.89,27.19,31.87,7.1981,0,0,0,12:15:00
2019-10-19 04:13:19.820198,995.89,60.19,27.0,32.1,7.1968,0,0,0,12:16:00
2019-10-19 04:14:19.820198,1003.31,59.98,27.01,32.01,7.2023,0,0,0,12:17:00
2019-10-19 04:15:19.820198,995.54,60.17,26.95,31.98,7.1965,0,0,0,12:18:00
2019-10-19 04:16:19.820198,997.5,59.72,27.11,31.93,7.1981,0,0,0,12:19:00
2019-10-19 04:17:19.820198,1002.94,60.22,27.0,32.05,7.1983,0,0,0,12:20:00
2019-10-19 04:18:19.820198,995.82,60.02,26.99,31.89,7.198,0,0,0,12:21:00
2019-10-19 04:19:19.820198,1000.32,60.01,27.08,32.1,7.2029,0,0,0,12:22:00
2019-10-19 04:20:19.820198,1002.3,59.95,26.94,32.07,7.2019,0,0,0,12:23:00
2019-10-19 04:21:19.820198,997.26,59.81,27.06,31.97,7.2031,0,0,0,12:24:00
2019-10-19 04:22:19.820198,1003.75,60.03,27.12,32.08,7.2025,0,0,0,12:25:00
2019-10-19 04:23:19.820198,996.9,59.87,27.03,32.09,7.1998,0,0,0,12:26:00
2019-10-19 04:24:19.820198,1003.15,59.9,27.02,32.06,7.1973,0,0,0,12:27:00
2019-10-19 04:25:19.820198,997.48,60.05,27.08,31.95,7.2035,0,0,0,12:28:00
2019-10-19 04:26:19.820198,1000.98,59.96,27.03,32.12,7.2031,0,0,0,12:29:00
2019-10-19 04:27:19.820198,1000.0,59.78,26.94,32.02,7.2009,0,0,0,12:30:00
2019-10-19 04:28:19.820198,996.15,60.26,26.96,31.92,7.1978,0,0,0,12:31:00
2019-10-19 04:29:19.820198,1000.11,60.21,27.14,32.06,7.2007,0,0,0,12:32:00
2019-10-19 04:30:19.820198,1001.88,59.72,26.97,31.93,7.1993,0,0,0,12:33:00
2019-10-19 04:31:19.820198,1002.56,60.03,27.05,32.07,7.1997,0,0,0,12:34:00
2019-10-19 04:32:19.820198,1002.77,60.29,26.95,32.11,7.1977,0,0,0,12:35:00
2019-10-19 04:33:19.820198,1003.16,59.98,27.17,31.97,7.2008,0,0,0,12:36:00
2019-10-19 04:34:19.820198,996.22,59.99,27.03,32.14,7.1986,0,0,0,12:37:00
2019-10-19 04:35:19.820198,999.09,59.84,26.93,32.08,7.1977,0,0,0,12:38:00
2019-10-19 04:36:19.820198,1004.33,59.79,27.02,31.86,7.1975,0,0,0,12:39:00
2019-10-19 04:37:19.820198,1004.08,59.79,26.94,31.97,7.2026,0,0,0,12:40:00
2019-10-19 04:38:19.820198,997.16,60.12,27.14,31.88,7.2003,0,0,0,12:41:00
2019-10-19 04:39:19.820198,995.88,60.01,26.94,32.16,7.202,0,0,0,12:42:00
2019-10-19 04:40:19.820198,999.61,60.09,27.0,31.9,7.1997,0,0,0,12:43:00
2019-10-19 04:41:19.820198,1000.84,59.82,27.07,31.96,7.2002,0,0,0,12:44:00
2019-10-19 04:42:19.820198,1002.67,59.97,27.05,32.14,7.1991,0,0,0,12:45:00
2019-10-19 04:43:19.820198,1002.92,60.12,27.1,32.12,7.1973,0,0,0,12:46:00
2019-10-19 04:44:19.820198,1002.38,60.02,27.04,31.99,7.1991,0,0,0,12:47:00
2019-10-19 04:45:19.820198,1000.54,60.17,26.95,31.84,7.2009,0,0,0,12:48:00
2019-10-19 04:46:19.820198,1001.32,60.27,26.94,32.07,7.2008,0,0,0,12:49:00
2019-10-19 04:47:19.820198,1002.6,60.29,27.16,32.03,7.2003,0,0,0,12:50:00
2019-10-19 04:48:19.820198,997.99,59.75,27.03,32.12,7.202,0,0,0,12:51:00
2019-10-19 04:49:19.820198,1004.16,60.01,26.95,32.15,7.2007,0,0,0,12:52:00
2019-10-19 04:50:19.820198,1003.29,59.72,26.96,32.09,7.2007,0,0,0,12:53:00
2019-10-19 04:51:19.820198,997.33,59.99,27.09,32.01,7.2036,0,0,0,12:54:00
2019-10-19 04:52:19.820198,999.82,60.27,26.95,32.1,7.2035,0,0,0,12:55:00
2019-10-19 04:53:19.820198,999.92,60.2,27.12,32.0,7.2034,0,0,0,12:56:00
2019-10-19 04:54:19.820198,1004.14,59.77,27.18,31.92,7.2019,0,0,0,12:57:00
2019-10-19 04:55:19.820198,1004.69,59.83,26.98,31.85,7.1968,0,0,0,12:58:00
2019-10-19 04:56:19.820198,1001.48,60.07,27.17,31.84,7.1967,0,0,0,12:59:00
2019-10-19 04:57:19.820198,1002.14,60.05,27.06,31.86,7.2027,0,0,0,13:00:00
2019-10-19 04:58:19.820198,999.73,59.92,27.11,32.01,7.2017,0,0,0,13:01:00
2019-10-19 04:59:19.820198,999.5,60.09,26.98,32.09,7.2017,0,0,0,13:02:00
2019-10-19 05:00:19.820198,997.07,60.01,27.07,32.07,7.198,0,0,0,13:03:00
2019-10-19 05:01:19.820198,1000.61,60.23,26.97,31.91,7.2005,0,0,0,13:04:00
2019-10-19 05:02:19.820198,995.67,60.19,26.98,32.02,7.1987,0,0,0,13:05:00
2019-10-19 05:03:19.820198,997.73,60.09,27.17,31.87,7.1991,0,0,0,13:06:00
2019-10-19 05:04:19.820198,995.29,60.3,27.14,32.03,7.2013,0,0,0,13:07:00
2019-10-19 05:05:19.820198,1003.69,59.82,26.93,31.93,7.2012,0,0,0,13:08:00
2019-10-19 05:06:19.820198,1004.86,60.27,27.15,31.84,7.1979,0,0,0,13:09:00
2019-10-19 05:07:19.820198,998.66,60.25,27.06,31.95,7.1985,0,0,0,13:10:00
2019-10-19 05:08:19.820198,996.66,60.0,27.17,31.89,7.1998,0,0,0,13:11:00
2019-10-19 05:09:19.820198,995.25,59.93,27.08,31.87,7.2035,0,0,0,13:12:00
2019-10-19 05:10:19.820198,997.66,59.9,26.98,32.1,7.2026,0,0,0,13:13:00
2019-10-19 05:11:19.820198,998.63,60.04,27.0,31.87,7.2014,0,0,0,13:14:00
2019-10-19 05:12:19.820198,1001.96,59.9,26.97,31.86,7.1976,0,0,0,13:15:00
2019-10-19 05:13:19.820198,997.78,59.72,27.07,32.14,7.1998,0,0,0,13:16:00
2019-10-19 05:14:19.820198,1000.88,60.24,27.06,31.92,7.2025,0,0,0,13:17:00
2019-10-19 05:15:19.820198,996.18,60.26,27.03,31.91,7.2025,0,0,0,13:18:00
2019-10-19 05:16:19.820198,995.52,60.27,27.07,32.13,7.1989,0,0,0,13:19:00
2019-10-19 05:17:19.820198,1001.1,60.2,26.96,31.9,7.1986,0,0,0,13:20:00
2019-10-19 05:18:19.820198,1001.89,59.95,27.14,31.88,7.1979,0,0,0,13:21:00
2019-10-19 05:19:19.820198,999.56,59.79,27.13,31.98,7.2008,0,0,0,13:22:00
2019-10-19 05:20:19.820198,1004.05,60.0,27.04,32.06,7.2025,0,0,0,13:23:00
2019-10-19 05:21:19.820198,1003.64,60.08,27.12,31.88,7.1987,0,0,0,13:24:00
2019-10-19 05:22:19.820198,1003.71,59.84,27.03,32.01,7.2031,0,0,0,13:25:00
2019-10-19 05:23:19.820198,995.45,59.93,27.0,32.08,7.1992,0,0,0,13:26:00
2019-10-19 05:24:19.820198,999.62,60.05,27.1,31.88,7.2012,0,0,0,13:27:00
2019-10-19 05:25:19.820198,998.57,60.0,26.94,31.88,7.2027,0,0,0,13:28:00
2019-10-19 05:26:19.820198,999.98,60.04,27.05,32.13,7.2011,0,0,0,13:29:00
2019-10-19 05:27:19.820198,1002.83,60.03,27.06,32.1,7.1973,0,0,0,13:30:00
2019-10-19 05:28:19.820198,995.65,59.73,27.16,31.91,7.1982,0,0,0,13:31:00
2019-10-19 05:29:19.820198,1003.78,59.94,27.18,32.14,7.2011,0,0,0,13:32:00
2019-10-19 05:30:19.820198,997.83,60.18,26.99,31.96,7.1986,0,0,0,13:33:00
2019-10-19 05:31:19.820198,999.13,59.96,27.17,31.91,7.1994,0,0,0,13:34:00
2019-10-19 05:32:19.820198,997.11,60.24,27.06,32.02,7.2029,0,0,0,13:35:00
2019-10-19 05:33:19.820198,998.6,60.06,27.16,32.0,7.2032,0,0,0,13:36:00
2019-10-19 05:34:19.820198,997.06,60.07,27.04,31.88,7.1994,0,0,0,13:37:00
2019-10-19 05:35:19.820198,1000.45,60.3,27.14,31.92,7.2031,0,0,0,13:38:00
2019-10-19 05:36:19.820198,1001.45,59.73,27.09,31.93,7.2001,0,0,0,13:39:00
2019-10-19 05:37:19.820198,1000.52,59.71,26.92,32.09,7.2009,0,0,0,13:40:00
2019-10-19 05:38:19.820198,999.91,60.14,27.08,32.04,7.202,0,0,0,13:41:00
2019-10-19 05:39:19.820198,1002.71,60.22,26.95,31.93,7.1997,0,0,0,13:42:00
2019-10-19 05:40:19.820198,999.61,59.74,27.0,31.92,7.1982,0,0,0,13:43:00
2019-10-19 05:41:19.820198,997.91,59.86,27.13,32.0,7.2006,0,0,0,13:44:00
2019-10-19 05:42:19.820198,1000.2,59.82,27.02,31.92,7.1976,0,0,0,13:45:00
2019-10-19 05:43:19.820198,1004.29,59.81,26.99,32.04,7.2001,0,0,0,13:46:00
2019-10-19 05:44:19.820198,1003.76,59.7,27.13,32.08,7.2003,0,0,0,13:47:00
2019-10-19 05:45:19.820198,1003.48,59.75,27.18,31.93,7.2029,0,0,0,13:48:00
2019-10-19 05:46:19.820198,1004.45,59.94,26.96,32.08,7.1967,0,0,0,13:49:00
2019-10-19 05:47:19.820198,995.21,59.73,27.11,32.11,7.2005,0,0,0,13:50:00
2019-10-19 05:48:19.820198,1002.9,60.17,27.1,31.85,7.1975,0,0,0,13:51:00
2019-10-19 05:49:19.820198,1004.08,59.75,27.13,31.97,7.1977,0,0,0,13:52:00
2019-10-19 05:50:19.820198,1003.2,60.04,27.18,31.88,7.1969,0,0,0,13:53:00
2019-10-19 05:51:19.820198,999.39,60.08,26.94,32.03,7.1986,0,0,0,13:54:00
2019-10-19 05:52:19.820198,1000.13,59.83,27.03,32.07,7.2,0,0,0,13:55:00
2019-10-19 05:53:19.820198,1001.26,59.93,27.02,31.9,7.2033,0,0,0,13:56:00
2019-10-19 05:54:19.820198,996.4,60.01,27.15,31.95,7.199,0,0,0,13:57:00
2019-10-19 05:55:19.820198,1004.55,60.25,27.16,32.11,7.1972,0,0,0,13:58:00
2019-10-19 05:56:19.820198,1000.73,60.26,27.15,32.11,7.2002,0,0,0,13:59:00
2019-10-19 05:57:19.820198,1004.27,59.9,26.92,32.11,7.2014,0,0,0,14:00:00
2019-10-19 05:58:19.820198,1003.86,59.96,27.15,32.15,7.1972,0,0,0,14:01:00
2019-10-19 05:59:19.820198,1000.37,60.2,27.14,32.07,7.2026,0,0,0,14:02:00
2019-10-19 06:00:19.820198,998.99,59.8,27.17,31.93,7.2033,0,0,0,14:03:00
2019-10-19 06:01:19.820198,1004.47,59.86,26.99,31.85,7.1972,0,0,0,14:04:00
2019-10-19 06:02:19.820198,998.33,59.71,27.05,32.03,7.1985,0,0,0,14:05:00
2019-10-19 06:03:19.820198,999.04,59.79,27.07,32.0,7.1975,0,0,0,14:06:00
2019-10-19 06:04:19.820198,997.71,60.07,27.12,32.01,7.1975,0,0,0,14:07:00
2019-10-19 06:05:19.820198,997.76,60.18,27.13,32.03,7.1996,0,0,0,14:08:00
2019-10-19 06:06:19.820198,1000.04,60.03,26.96,32.05,7.202,0,0,0,14:09:00
2019-10-19 06:07:19.820198,995.03,59.74,26.92,32.03,7.1996,0,0,0,14:10:00
2019-10-19 06:08:19.820198,1002.28,60.05,27.09,32.13,7.2035,0,0,0,14:11:00
2019-10-19 06:09:19.820198,995.93,60.09,27.14,32.02,7.2021,0,0,0,14:12:00
2019-10-19 06:10:19.820198,996.56,59.98,27.16,31.86,7.1984,0,0,0,14:13:00
2019-10-19 06:11:19.820198,1004.98,60.21,27.1,32.12,7.1999,0,0,0,14:14:00
2019-10-19 06:12:19.820198,1001.98,60.11,26.95,32.05,7.1975,0,0,0,14:15:00
2019-10-19 06:13:19.820198,1002.18,59.78,27.09,31.87,7.1973,0,0,0,14:16:00
2019-10-19 06:14:19.820198,995.82,60.21,27.07,31.89,7.2034,0,0,0,14:17:00
2019-10-19 06:15:19.820198,997.37,60.25,27.13,32.02,7.1975,0,0,0,14:18:00
2019-10-19 06:16:19.820198,999.66,60.06,27.16,32.01,7.1997,0,0,0,14:19:00
2019-10-19 06:17:19.820198,998.93,59.89,27.16,32.13,7.1987,0,0,0,14:20:00
2019-10-19 06:18:19.820198,1004.48,60.21,27.0,32.01,7.2013,0,0,0,14:21:00
2019-10-19 06:19:19.820198,997.06,59.82,27.12,31.91,7.197,0,0,0,14:22:00
2019-10-19 06:20:19.820198,996.84,60.1,27.13,31.95,7.202,0,0,0,14:23:00
2019-10-19 06:21:19.820198,1002.36,60.0,27.17,32.03,7.2014,0,0,0,14:24:00
2019-10-19 06:22:19.820198,997.53,59.72,27.13,32.02,7.1967,0,0,0,14:25:00
2019-10-19 06:23:19.820198,1004.44,59.88,27.1,31.99,7.1988,0,0,0,14:26:00
2019-10-19 06:24:19.820198,1001.83,59.77,26.95,31.96,7.199,0,0,0,14:27:00
2019-10-19 06:25:19.820198,995.81,59.74,27.08,31.9,7.1993,0,0,0,14:28:00
2019-10-19 06:26:19.820198,998.03,59.87,27.09,32.04,7.2028,0,0,0,14:29:00
2019-10-19 06:27:19.820198,996.12,59.84,26.95,32.12,7.1984,0,0,0,14:30:00
2019-10-19 06:28:19.820198,996.81,59.79,27.0,32.04,7.2018,0,0,0,14:31:00
2019-10-19 06:29:19.820198,1000.55,60.23,26.92,31.94,7.1998,0,0,0,14:32:00
2019-10-19 06:30:19.820198,999.21,60.03,27.16,31.98,7.2005,0,0,0,14:33:00
2019-10-19 06:31:19.820198,1003.57,60.25,27.11,31.92,7.1978,0,0,0,14:34:00
2019-10-19 06:32:19.820198,995.45,60.04,27.15,32.15,7.1975,0,0,0,14:35:00
2019-10-19 06:33:19.820198,995.57,59.73,27.14,32.0,7.2002,0,0,0,14:36:00
2019-10-19 06:34:19.820198,1000.18,59.9,26.95,31.86,7.201,0,0,0,14:37:00
2019-10-19 06:35:19.820198,1002.99,59.77,27.08,31.92,7.2012,0,0,0,14:38:00
2019-10-19 06:36:19.820198,995.49,59.71,27.09,31.97,7.2026,0,0,0,14:39:00
2019-10-19 06:37:19.820198,998.89,60.15,27.07,32.02,7.1996,0,0,0,14:40:00
2019-10-19 06:38:19.820198,998.5,59.94,26.95,32.11,7.2029,0,0,0,14:41:00
2019-10-19 06:39:19.820198,1003.92,59.93,27.07,32.07,7.2012,0,0,0,14:42:00
2019-10-19 06:40:19.820198,1000.68,59.98,27.07,32.0,7.202,0,0,0,14:43:00
2019-10-19 06:41:19.820198,999.28,59.89,27.11,31.89,7.202,0,0,0,14:44:00
2019-10-19 06:42:19.820198,997.55,59.71,26.95,32.0,7.1964,0,0,0,14:45:00
2019-10-19 06:43:19.820198,996.57,59.97,27.19,31.94,7.1978,0,0,0,14:46:00
2019-10-19 06:44:19.820198,997.04,60.23,27.08,32.02,7.2035,0,0,0,14:47:00
2019-10-19 06:45:19.820198,995.76,60.2,27.05,32.16,7.1967,0,0,0,14:48:00
2019-10-19 06:46:19.820198,999.17,60.14,27.06,32.12,7.1989,0,0,0,14:49:00
2019-10-19 06:47:19.820198,998.06,59.82,27.08,31.95,7.2035,0,0,0,14:50:00
2019-10-19 06:48:19.820198,1002.02,59.99,27.02,31.93,7.2017,0,0,0,14:51:00
2019-10-19 06:49:19.820198,995.94,60.21,26.94,31.93,7.1973,0,0,0,14:52:00
2019-10-19 06:50:19.820198,999.63,59.7,27.05,32.0,7.2009,0,0,0,14:53:00
2019-10-19 06:51:19.820198,1000.72,59.71,27.05,32.07,7.201,0,0,0,14:54:00
2019-10-19 06:52:19.820198,997.64,59.92,27.01,31.89,7.1997,0,0,0,14:55:00
2019-10-19 06:53:19.820198,1004.41,60.1,27.01,32.03,7.203,0,0,0,14:56:00
2019-10-19 06:54:19.820198,998.14,59.84,27.1,31.98,7.1999,0,0,0,14:57:00
2019-10-19 06:55:19.820198,995.01,60.29,27.02,32.13,7.1969,0,0,0,14:58:00
2019-10-19 06:56:19.820198,996.43,59.71,26.92,32.13,7.1988,0,0,0,14:59:00
2019-10-19 06:57:19.820198,1493.87,60.12,27.3,32.12,7.1993,0,0,5,15:00:00
2019-10-19 06:58:19.820198,1495.8,60.29,27.69,32.14,7.2056,0,0,5,15:01:00
2019-10-19 06:59:19.820198,1498.85,59.91,27.84,32.06,7.2037,0,0,5,15:02:00
2019-10-19 07:00:19.820198,1500.07,60.29,28.33,31.94,7.2099,0,0,5,15:03:00
2019-10-19 07:01:19.820198,1501.83,59.93,28.6,31.96,7.2133,0,0,5,15:04:00
2019-10-19 07:02:19.820198,1494.22,60.08,28.77,32.0,7.2128,0,0,5,15:05:00
2019-10-19 07:03:19.820198,1502.86,60.02,29.1,32.05,7.2113,0,0,5,15:06:00
2019-10-19 07:04:19.820198,1495.85,60.27,29.36,32.13,7.2148,0,0,5,15:07:00
2019-10-19 07:05:19.820198,1506.6,59.82,29.72,32.15,7.2173,0,0,5,15:08:00
2019-10-19 07:06:19.820198,1505.89,60.09,30.04,32.1,7.219,0,0,5,15:09:00
2019-10-19 07:07:19.820198,1500.99,59.96,30.26,32.09,7.2221,40,0,0,15:10:00
2019-10-19 07:08:19.820198,1497.78,59.97,29.91,31.89,7.218,40,0,0,15:11:00
2019-10-19 07:09:19.820198,1493.04,60.05,29.84,31.96,7.2155,40,0,0,15:12:00
2019-10-19 07:10:19.820198,1504.94,59.79,29.62,31.95,7.2146,40,0,0,15:13:00
2019-10-19 07:11:19.820198,1493.68,60.22,29.33,32.08,7.2116,40,0,0,15:14:00
2019-10-19 07:12:19.820198,1497.34,59.86,29.1,32.0,7.2084,40,0,0,15:15:00
2019-10-19 07:13:19.820198,1502.87,59.97,28.93,32.02,7.2078,40,0,0,15:16:00
2019-10-19 07:14:19.820198,1493.24,60.15,28.65,32.09,7.2088,40,0,0,15:17:00
2019-10-19 07:15:19.820198,1501.96,60.16,28.5,31.92,7.2014,40,0,0,15:18:00
2019-10-19 07:16:19.820198,1506.23,60.23,28.42,32.05,7.204,40,0,0,15:19:00
2019-10-19 07:17:19.820198,1497.77,60.22,28.14,31.9,7.1985,40,0,0,15:20:00
2019-10-19 07:18:19.820198,1495.33,60.21,28.03,32.03,7.1999,40,35,0,15:21:00
2019-10-19 07:19:19.820198,1499.21,59.76,27.98,32.08,7.1996,0,35,0,15:22:00
2019-10-19 07:20:19.820198,1499.42,60.09,27.97,31.97,7.2017,0,0,0,15:23:00
2019-10-19 07:21:19.820198,1497.26,59.85,27.97,31.85,7.1965,0,0,0,15:24:00
2019-10-19 07:22:19.820198,1502.87,59.96,27.9,31.97,7.1968,0,0,0,15:25:00
2019-10-19 07:23:19.820198,1500.97,59.86,27.94,31.94,7.1973,0,0,0,15:26:00
2019-10-19 07:24:19.820198,1506.29,60.07,27.97,31.94,7.2031,0,0,0,15:27:00
2019-10-19 07:25:19.820198,1497.28,59.91,28.07,32.16,7.1987,0,0,0,15:28:00
2019-10-19 07:26:19.820198,1492.58,59.76,27.89,31.86,7.1976,0,0,0,15:29:00
2019-10-19 07:27:19.820198,1505.56,60.19,28.0,31.97,7.1997,0,0,0,15:30:00
2019-10-19 07:28:19.820198,1499.96,59.83,27.89,31.87,7.1993,0,0,0,15:31:00
2019-10-19 07:29:19.820198,1506.98,59.76,28.0,32.02,7.2005,0,0,0,15:32:00
2019-10-19 07:30:19.820198,1496.28,60.17,27.83,31.97,7.2033,0,0,0,15:33:00
2019-10-19 07:31:19.820198,1504.96,60.14,27.89,32.09,7.1985,0,0,0,15:34:00
2019-10-19 07:32:19.820198,1499.35,59.81,27.96,31.92,7.2026,0,0,0,15:35:00
2019-10-19 07:33:19.820198,1500.9,60.25,28.0,32.07,7.1998,0,0,0,15:36:00
2019-10-19 07:34:19.820198,1498.34,60.14,28.04,32.1,7.1971,0,0,0,15:37:00
2019-10-19 07:35:19.820198,1500.86,59.9,28.02,32.03,7.1969,0,0,0,15:38:00
2019-10-19 07:36:19.820198,1498.87,60.09,28.02,31.94,7.2032,0,0,0,15:39:00
2019-10-19 07:37:19.820198,1504.55,59.75,27.85,31.85,7.2011,0,0,0,15:40:00
2019-10-19 07:38:19.820198,1495.99,60.27,28.0,31.86,7.1966,0,0,0,15:41:00
